# CSV-File created with merge-csv.com
# -----------------------------------------------------------

Title,Publisher,Link,Year,_id
"Harpreet Singh and Rajneesh Rani, “Liveness Detection using Deep Learning- A Survey”","CPIE(International Conference on Production and Industrial Engineering), NIT Jalandhar –June2019.",null,2019,6430445538bff038a7805815
"Shilpa Mahajan, Rajneesh Rani ""A decade on script identification from natural images/videos: A review""",2019 International Conference on Issues and Challenges in Intelligent Computing Techniques (ICICT),null,2019,6430445538bff038a7805821
"A. Kamboj, R. Rani and J. Chaudhary, ""Deep Leaming Approaches for Brain Tumor Segmentation: A Review,""","First International Conference on Secure Cyber Computing and Communication (ICSCCC), Jalandhar, India,",null,2018,6430445538bff038a7805810
"S. Mahajan and R. Rani""Text Extraction from Indian and Non-Indian Natural Scene Images: A Review,""","First International Conference on Secure Cyber Computing and Communication (ICSCCC), Jalandhar, India, pp. 584-588.",null,2018,6430445538bff038a7805811
"R. Kaur and R. Rani,""ROI and Non-ROI based Medical Image Compression Techniques: A Survey and Comparative Review,""","First International Conference on Secure Cyber Computing and Communication (ICSCCC), Jalandhar, India, 2018, pp. 550-555",null,2018,6430445538bff038a7805812
"Harpreet Singh, Rajneesh Rani, Shilpa Mahajan, “Detection and Classification of Citrus Leaf Disease using Hybrid Features”,","SoCTA (Soft Computing: Theories and Applications), Jalandhar, India",null,2018,6430445538bff038a7805813
"Monika, Rajneesh Rani, Aman Kamboj, ""Brain Tunor Classification for MR Imaging using Support Vector Machine""",International Conference on Advanced Computing and Intelligent Engineering,International Conference on Advanced Computing and Intelligent Engineering,2017,6430445538bff038a780580a
"Pritam Kumari, Rajneesh Rani, "" Improved(k,n) Visual Secret Sharing based on Random Grids",International Conference on Advanced Computing and Intelligent Engineering,null,2017,6430445538bff038a780580b
"Rashmi Jakhmola, Rajneesh Rani ,""Enhanced Digital Video Watermarking Technique using 2 Level DWT",International Conference on Advanced Computing and Intelligent Engineering,null,2017,6430445538bff038a780580c
"Monu verma, Rajneesh Rani, ""Strong Threshold Secret Image Sharing Base on Boolean Operation"",P.P 1145-1149,","International Conference on Computing, Communication and Automation ICCCA-2016",null,2016,6430445538bff038a7805802
"Pranay Sakhare, Dr Rajneesh Rani,Ranjeet Kumar Rout, ""Identification of olfactory receptors using a parametric model""","International Conference on Advances in Computing, Communications and Informatics ICACCI-2016",null,2016,6430445538bff038a7805803
"Rajat Kumar Mehta, Dr Rajneesh Rani, ""Pattern generation and symmetric key block ciphering using cellular automata""","International Conference on Advances in Computing, Communications and Informatics ICACCI-2016",null,2016,6430445538bff038a7805804
"Gurpreet Singh, Chandan Jyoti Kumar and Rajneesh Rani,""Performance Analysis of Different Classifiers for Recognition of Handwritten Gurmukhi Characters using Hybrid Features""","International Conference on Computing, Communication and Automation",null,2015,6430445538bff038a7805805
"Rajneesh Rani, Renu Dhir and Gurpreet Singh Lehal,""Script Identification of Pre-segmented Multi-Font Characters and Digits""",International Conference on Document Analysis and Recognition,null,2013,6430445538bff038a7805806
"Kartar Singh Siddharth, Renu Dhir, Rajneesh Rani, ""Comparative Recognition of Handwritten Gurmukhi Numerals using Different Feature Sets and Classifiers""",International Conference on Recent Advances and Future Trends in Information Technology,null,2012,6430445538bff038a7805807
"Saiprakash Palakollu, Renu Dhir, Rajneesh Rani, ""Handwritten Hindi Text Segmentation Techniques for Lines and Characters""",International Conference on Signal Processing and Imaging Engineering,null,2012,6430445538bff038a7805808
"Rajneesh Rani, Renu Dhir, Gurpreet Singh Lehal, ""Performance analysis of Feature Extractors and Classifiers for Script recognition of English and Gurumukhi words""","Workshop on Document Analysis and Recognition in Intrenational Conference on Computer Vision, Imaging and Graphics",null,2012,6430445538bff038a7805809
"Rajneesh Rani , Renu Dhir and G S Lehal, “Identification of Printed Words and English Numerals Using Gabor Features”","Proceedings of International Conference on Computer, Information, and Systems Science, and Engineering”, held at Dubai, UAE, Pp. 1034-1037 January 25-27, 2011",null,2011,6430445538bff038a780580d
"Saiprakash Palakollu, Renu Dhir and Rajneesh Rani, “A New Technique for Line Segmentation Handwritten Hindi Text”","International Conference on Electronics, Information and Communication Systems Engineering",null,2011,6430445538bff038a780580f
"Mahesh Jangid, Renu Dhir, Rajneesh Rani, Kartar Singh ""SVM classifier for recognition of handwritten devanagari numeral""",2011 International Conference on Image Information Processing,null,2011,6430445538bff038a7805822
"Rajneesh Rani and Renu Dhir, “A Scheme for Script Identification of Printed Punjabi Words and English Numerals” in the","Proceedings of International Conference on Advances in Communication, Network, and Computing”",null,2010,6430445538bff038a780580e
"Kirti Sonkar, Rajneesh Rani",2021 2nd International Conference on Secure Cyber Computing and Communications (ICSCCC),null,nan,6430445538bff038a780581b
Co-Investigator,Research Project,Development of Robust Document Image Analysis and Bi Lingual Reorganizations System for printed Gurumukhi and Roman scripts,"Ministry of Communication and Information Technology, Govt. Of India",2010,2015,52.90 Lakh,Completed,"Dr Gurpreet Singh Lehal, Dr. Chandan Singh, Dr Renu Dhir",6430445538bff038a780585c
Co-Investigator,Research Project,Single Object tracking in a video/Image Sequence using Machine/Deep Learning Techniques,Indian Space Research Organisation(ISRO),2020,2022,18 Lakh,Completed,"Dr. Om Prakash Verma, Dr Rajneesh Rani, Dr Samayveer Singh, Dr Vineet Jakhetiya",6430445538bff038a780585d
"Shilpa Mahajan, Rajneesh Rani, Aman Kamboj , ""Deep learning-based modified-EAST scene text detector: insights from a novel multiscript dataset""","International Journal on Document Analysis and Recognition (IJDAR), Pages 1-23, Publisher : Springer Berlin Heidelberg",https://link.springer.com/article/10.1007/s10032-024-00491-w,2024,66b1cb3c70badb0d8d2a7b5f
"Rajneesh Rani, Renu Dhir, Kirti Sonkar ""Random Projection-Based Cancelable Iris Biometrics for Human Identification Using Deep Learning""",Arabian Journal for Science and Engineering,https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=VUihxm8AAAAJ&sortby=pubdate&citation_for_view=VUihxm8AAAAJ:PELIpwtuRlgC,2024,66b1d6e870badb0d8d2dcd3a
"Rajneesh Rani, S Arora, V Verma, S Mahajan, R Sharma, ""Enhancing facial expression recognition through generative adversarial networks-based augmentation""","International Journal of System Assurance Engineering and Management, Publisher : Springer India",https://scholar.google.com.mx/citations?view_op=view_citation&hl=en&user=VUihxm8AAAAJ&sortby=pubdate&citation_for_view=VUihxm8AAAAJ:9vf0nzSNQJEC,2024,66b1e41a70badb0d8d30ddc1
"Sariva Sharma, Rajneesh Rani, ""VResNet: A Deep Learning Architecture for Image Inpainting of Irregular Damaged Images""","SN Computer Science, Publisher : Springer Nature Singapore",https://scholar.google.com.mx/citations?view_op=view_citation&hl=en&user=VUihxm8AAAAJ&sortby=pubdate&citation_for_view=VUihxm8AAAAJ:WqliGbK-hY8C,2024,66b1e3e570badb0d8d30cdba
"Vishal Jayaswal, Rajneesh Rani, Jagdeep Kaur, ""A Deep Learning-Based Efficient Image Captioning Approach for Hindi Language""","Developments Towards Next Generation Intelligent Systems for Sustainable Development, Publisher : IGI Global",https://scholar.google.com.mx/citations?view_op=view_citation&hl=en&user=VUihxm8AAAAJ&sortby=pubdate&citation_for_view=VUihxm8AAAAJ:LjlpjdlvIbIC,2024,66b1e49770badb0d8d30fb8f
"Tanu Wadhera, Deepti Kakkar, Joy Karan Singh, Nonita Sharma, Rajneesh Rani ""Quantitative analysis of perception ability in autism spectrum disorder""",International Journal of Learning and Change,https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=VUihxm8AAAAJ&sortby=pubdate&citation_for_view=VUihxm8AAAAJ:q3oQSFYPqjQC,2023,65029c692fef226d52e37ff0
"Akshay Kumar, Rajneesh Rani, Samayveer Singh ""Encoder-Decoder Architecture for Image Steganography using Skip Connections""",Procedia Computer Science,https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=VUihxm8AAAAJ&sortby=pubdate&citation_for_view=VUihxm8AAAAJ:mvPsJ3kp5DgC,2023,65029cb32fef226d52e38b7f
"Ayush Kumar Poddar, Rajneesh Rani ""Hybrid Architecture using CNN and LSTM for Image Captioning in Hindi Language""",Procedia Computer Science,https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=VUihxm8AAAAJ&sortby=pubdate&citation_for_view=VUihxm8AAAAJ:kRWSkSYxWN8C,2023,65029cf42fef226d52e3a013
"Nimratveer Kaur Bahia, Rajneesh Rani ""Multi-level Taxonomy Review for Sign Language Recognition: Emphasis on Indian Sign Language""",ACM Transactions on Asian and Low-Resource Language Information Processing,https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=VUihxm8AAAAJ&sortby=pubdate&citation_for_view=VUihxm8AAAAJ:VOx2b1Wkg3QC,2023,65029fa52fef226d52e41c51
"Soriful Momin, Raghaw Raman Sinha, Rajneesh Rani ""Virtual Attempt On Human Body Utilizing Single Picture For Clothes""",Journal of Survey in Fisheries Sciences,https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=VUihxm8AAAAJ&sortby=pubdate&citation_for_view=VUihxm8AAAAJ:tkaPQYYpVKoC,2023,6502a00b2fef226d52e44dce
"Shilpa Mahajan, Rajneesh Rani, Karan Trehan ""DELIGHT-Net: DEep and LIGHTweight network to segment Indian text at word level from wild scenic images""",International Journal of Multimedia Information Retrieval,https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=VUihxm8AAAAJ&sortby=pubdate&citation_for_view=VUihxm8AAAAJ:JoZmwDi-zQgC,2023,6502a0e42fef226d52e484d0
"Sachin Kumar,Sourabh Shastri,Shilpa Mahajan,Kuljeet Singh,Surbhi Gupta,Rajneesh Rani,Neeraj Mohan,Vibhakar Mansotra ""LiteCovidNet: A lightweight deep neural network model for detection of COVID-19 using X-ray images""",International Journal of Imaging Systems and Technology,null,2022,6430445538bff038a7805880
"Nonita Sharma, K. P. Sharma, Monika Mangla & Rajneesh Rani ""Breast cancer classification using snapshot ensemble deep learning model and t-distributed stochastic neighbor embedding""",Multimedia Tools and Applications,null,2022,6430445538bff038a7805881
"Rishipal Singh, Rajneesh Rani, Aman Kamboj ""An Optimized Approach for Intra-Class Fruit Classification Using Deep Convolutional Neural Network""","International Journal of Image and GraphicsVol. 22, No. 03, 2140014 (2022)",null,2022,6430445538bff038a7805882
"Rajneesh Rani, Renu Dhir, Deepti Kakkar and Nonita Sharma ""Script Identification for Printed and Handwritten Indian Documents: An Empirical Study of Different Feature Classifier Combinations""","International Journal of Image and GraphicsVol. 22, No. 03, 2140011 (2022)",null,2022,6430445538bff038a7805883
"Shilpa Mahajan, Rajneesh Rani ""Word Level Script Identification Using Convolutional Neural Network Enhancement for Scenic Images""","Transactions on Asian and Low-Resource Language Information Processing Volume 21,Issue 4",null,2022,6430445538bff038a7805884
"Gurjinder Kaur, Samayveer Singh, Rajneesh Rani, Rajeev Kumar, Aruna Malik ""High‐quality reversible data hiding scheme using sorting and enhanced pairwise PEE""","(The Institution of Engineering and Technology)IET Image Processing Volume 16, Issue 4 p. 1096-1110",null,2022,6430445538bff038a7805885
"Simranjot Kaur, Rajneesh Rani, Ritu Garg and Nonita Sharma ""State-of-the-art techniques for passive image forgery detection: a brief review""","International Journal of Electronic Security and Digital Forensics Vol. 14, Issue No. 5",null,2022,6430445538bff038a7805886
"Nimratveer Kaur Bahia, Rajneesh Rani ""Multi-level Taxonomy Review for Sign Language Recognition: Emphasis on Indian Sign Language""",Transactions on Asian and Low-Resource Language Information Processing,null,2022,6430445538bff038a7805887
"Simranjot Kaur & Rajneesh Rani ""Image Forgery Detection Using Multi-Layer Convolutional Neural Network""",MISP: International Conference on Machine Intelligence and Signal Processing,null,2022,6430445538bff038a7805888
"Rajandeep Kaur, Rajneesh Rani, Roop Pahuja ""Text-Dependent and Text-Independent Writer Identification Approaches: Challenges and Future Directions""",International Journal of Software Innovation (IJSI),null,2022,6430445538bff038a7805889
"Aman Kamboj, Rajneesh Rani, Aditya Nigam ""EIQA: ear image quality assessment using deep convolutional neural network""","Sādhanā ,Springer",https://scholar.google.co.in/citations?view_op=view_citation&hl=en&user=VUihxm8AAAAJ&sortby=pubdate&citation_for_view=VUihxm8AAAAJ:BrmTIyaxlBUC,2022,650290c52fef226d52e22544
"Rajneesh Rani, Harpreet Singh ""Fingerprint Presentation Attack Detection Using Transfer Learning Approach""",International Journal of Intelligent Information Technologies (IJIIT) Vol. 17 Issue 1 PP 53-67,null,2021,6430445538bff038a7805871
"Anoop Kumar Singh, Deepti Kakkar, Tanu Wadhera, Rajneesh Rani """" Adaptive neuro-fuzzy-based attention deficit/hyperactivity disorder diagnostic system",International Journal of Medical Engineering and Informatics Vol. 13 Issue 6 pp 487-496,null,2021,6430445538bff038a7805872
"Shalu, Rajneesh Rani, Aman Kamboj ""Automated melanoma skin cancer detection from digital images""",International Journal of Biomedical Engineering and Technology Vol. 37 issue 3 pp 275-289,null,2021,6430445538bff038a7805873
"Asmita Mahajan, Nonita Sharma, Firas Husham Almukhtar, Monika Mangla, Krishna Pal Sharma, Rajneesh Rani ""An ensemble approach to forecast COVID-19 incidences using linear and non-linear statistical models""",International Journal of Computer Applications in Technology Vol. 66 Issue 3-4 pp. 415-426,null,2021,6430445538bff038a7805874
"Rajneesh Rani, Renu Dhir, Deepti Kakkar, Nonita Sharma ""Script Identification for Printed and Handwritten Indian Documents: An Empirical Study of Different Feature Classifier Combinations""",International Journal of Image and Graphics Pages 2140011,null,2021,6430445538bff038a7805875
"Rishipal Singh, Rajneesh Rani, Aman Kamboj ""An Optimized Approach for Intra-Class Fruit Classification Using Deep Convolutional Neural Network""",International Journal of Image and Graphics Pages 2140014,null,2021,6430445538bff038a7805876
